,carat,cut,color,clarity,depth,table,x,y,z,price_predicted_4,price_predicted
3865,0.31,Very Good,H,VVS2,62.6,56.0,4.33,4.36,2.72,149.45093944720657,5073.897425099897
3866,0.51,Premium,D,VS2,61.9,62.0,5.12,5.09,3.16,1701.1489221423835,5809.546349961781
3867,1.55,Ideal,E,VVS2,62.5,55.0,7.38,7.4,4.62,9769.978432157302,9634.920759243578
3868,0.43,Ideal,G,SI1,62.6,56.0,4.79,4.82,3.01,1080.4697290643126,5515.286780017027
3869,0.77,Very Good,H,VS1,62.2,57.0,5.81,5.86,3.63,3718.3562996461133,6765.88995228223
3870,0.9,Good,F,SI2,64.2,62.0,6.0,6.08,3.88,4726.959988397978,7244.061753442455
3871,1.71,Ideal,J,VS1,62.1,55.0,7.73,7.65,4.78,11011.336818313444,10223.439899133084
3872,1.0,Good,D,SI1,57.6,62.0,6.62,6.5,3.78,5502.808979745567,7611.886215873396
3873,0.52,Very Good,E,SI1,62.8,57.0,5.09,5.13,3.21,1778.7338212771424,5846.328796204875
3874,0.31,Ideal,H,VS2,61.9,55.0,4.38,4.35,2.7,149.45093944720657,5073.897425099897
3875,0.33,Premium,G,VS2,61.3,59.0,4.46,4.44,2.73,304.6207377167243,5147.462317586085
3876,1.51,Fair,E,VS2,65.0,58.0,7.06,7.12,4.61,9459.638835618269,9487.7909742712
3877,0.82,Ideal,H,VS1,61.5,56.0,6.0,6.04,3.7,4106.280795319907,6949.802183497701
3878,1.04,Good,J,SI1,64.2,58.0,6.42,6.34,4.1,5813.148576284602,7759.016000845773
3879,1.5,Premium,E,VS2,61.8,59.0,7.38,7.31,4.54,9382.05393648351,9451.008528028106
3880,2.02,Very Good,H,VS2,62.7,58.0,7.96,8.01,5.01,13416.468691490969,11363.695732669004
3881,0.52,Ideal,G,VS1,61.2,56.0,5.19,5.23,3.19,1778.7338212771424,5846.328796204875
3882,0.34,Good,E,SI1,63.5,55.0,4.44,4.47,2.83,382.2056368514832,5184.24476382918
3883,1.04,Ideal,G,VS2,61.9,54.0,6.53,6.56,4.05,5813.148576284602,7759.016000845773
3884,1.54,Premium,I,SI1,61.8,57.0,7.43,7.37,4.57,9692.393533022543,9598.138313000483
3885,0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,3175.2620057028016,6508.412828580571
3886,1.52,Good,J,SI1,63.6,60.0,7.25,7.21,4.6,9537.223734753028,9524.573420514294
3887,1.1,Premium,E,SI2,60.7,58.0,6.77,6.65,4.07,6278.6579710931555,7979.710678304338
3888,0.4,Premium,E,SI2,60.5,59.0,4.74,4.78,2.88,847.7150316600364,5404.939441287745
3889,0.71,Good,E,SI2,58.8,63.0,5.75,5.88,3.42,3252.84690483756,6545.1952748236645
3890,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,149.45093944720657,5073.897425099897
3891,0.37,Premium,E,VS2,63.0,58.0,4.58,4.53,2.87,614.9603342557598,5294.592102558462
3892,1.01,Very Good,E,VS2,60.4,58.0,6.47,6.6,3.95,5580.393878880326,7648.668662116491
3893,0.57,Very Good,I,SI1,61.1,61.0,5.34,5.37,3.27,2166.658316950936,6030.241027420346
3894,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,847.7150316600364,5404.939441287745
3895,0.36,Ideal,E,VS2,62.1,55.0,4.54,4.58,2.83,537.3754351210009,5257.809656315368
3896,0.3,Premium,E,IF,61.9,58.0,4.3,4.26,2.65,71.8660403124477,5037.114978856803
3897,1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,5580.393878880326,7648.668662116491
3898,1.5,Ideal,H,SI1,61.3,57.0,7.38,7.4,4.53,9382.05393648351,9451.008528028106
3899,0.57,Very Good,F,VS1,63.2,56.0,5.27,5.31,3.34,2166.658316950936,6030.241027420346
3900,0.9,Very Good,H,SI1,58.7,59.0,6.3,6.35,3.71,4726.959988397978,7244.061753442455
3901,0.51,Ideal,H,VVS2,60.1,57.0,5.19,5.22,3.12,1701.1489221423835,5809.546349961781
3902,0.27,Very Good,E,VVS2,61.7,58.0,4.12,4.15,2.55,-160.88865709182846,4926.76764012752
3903,0.7,Very Good,G,SI1,63.6,58.0,5.61,5.65,3.58,3175.2620057028016,6508.412828580571
3904,1.75,Good,I,VS1,58.3,59.0,7.92,7.97,4.63,11321.676414852482,10370.569684105461
3905,1.0,Fair,E,SI1,57.4,62.0,6.54,6.59,3.77,5502.808979745567,7611.886215873396
3906,0.5,Very Good,F,VS2,63.0,58.0,5.05,5.08,3.19,1623.5640230076247,5772.763903718686
3907,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,9459.638835618269,9487.7909742712
3908,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,7054.506962440743,8347.535140735281
3909,0.4,Very Good,F,VS1,61.2,58.0,4.74,4.86,2.94,847.7150316600364,5404.939441287745
3910,0.71,Ideal,H,VS1,62.1,55.0,5.68,5.72,3.54,3252.84690483756,6545.1952748236645
3911,0.43,Ideal,G,VS1,61.3,57.0,4.88,4.85,2.98,1080.4697290643126,5515.286780017027
3912,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,149.45093944720657,5073.897425099897
3913,0.43,Very Good,F,VS1,62.2,61.0,4.75,4.83,2.98,1080.4697290643126,5515.286780017027
3914,0.53,Ideal,J,VS1,61.4,55.2,5.2,5.22,3.2,1856.3187204119013,5883.111242447969
3915,0.76,Very Good,I,SI1,62.0,56.0,5.81,5.84,3.61,3640.771400511355,6729.107506039136
3916,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,2321.8281152204536,6103.805919906534
3917,0.42,Premium,D,VVS2,59.6,59.0,4.9,4.96,2.94,1002.8848299295537,5478.5043337739335
3918,0.52,Very Good,E,SI1,59.3,59.0,5.26,5.3,3.13,1778.7338212771424,5846.328796204875
3919,0.31,Ideal,G,VS1,62.3,54.0,4.35,4.38,2.72,149.45093944720657,5073.897425099897
3920,0.72,Ideal,E,SI1,62.0,57.0,5.72,5.66,3.53,3330.4318039723194,6581.977721066759
3921,0.72,Premium,G,SI1,60.8,58.0,5.8,5.74,3.51,3330.4318039723194,6581.977721066759
3922,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,-316.05845536134643,4853.202747641331
3923,0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19,1701.1489221423835,5809.546349961781
3924,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,9459.638835618269,9487.7909742712
3925,0.45,Ideal,I,VS1,61.9,54.0,4.95,4.97,3.07,1235.6395273338303,5588.851672503216
3926,1.75,Premium,G,VS1,59.6,60.0,7.9,7.76,4.67,11321.676414852482,10370.569684105461
3927,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,3252.84690483756,6545.1952748236645
3928,0.59,Ideal,F,VS2,60.2,57.0,5.48,5.44,3.29,2321.8281152204536,6103.805919906534
3929,1.15,Very Good,F,SI1,62.5,59.0,6.62,6.69,4.16,6666.5824667669485,8163.622909519809
3930,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1390.809325603348,5662.416564989404
3931,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,304.6207377167243,5147.462317586085
3932,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,14502.657279377596,11878.649980072323
3933,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,71.8660403124477,5037.114978856803
3934,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,6045.903273688879,7869.363339575057
3935,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,10157.902927831099,9818.832990459048
3936,1.0,Premium,G,SI2,62.7,59.0,6.36,6.3,3.97,5502.808979745567,7611.886215873396
3937,1.5,Very Good,H,VS1,60.7,58.0,7.35,7.42,4.48,9382.05393648351,9451.008528028106
3938,0.54,Ideal,G,IF,61.2,57.0,5.26,5.28,3.22,1933.9036195466606,5919.893688691063
3939,0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,925.2999307947948,5441.721887530839
3940,1.51,Very Good,I,VS1,63.1,53.0,7.34,7.25,4.6,9459.638835618269,9487.7909742712
3941,0.51,Ideal,E,SI1,61.7,55.0,5.13,5.17,3.18,1701.1489221423835,5809.546349961781
3942,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5657.978778015085,7685.451108359584
3943,0.31,Good,I,VS1,63.9,55.0,4.28,4.3,2.74,149.45093944720657,5073.897425099897
3944,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,925.2999307947948,5441.721887530839
3945,2.0,Premium,J,VS1,63.0,58.0,8.04,7.99,5.05,13261.29889322145,11290.130840182816
3946,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,3795.9411987808726,6802.672398525325
3947,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1701.1489221423835,5809.546349961781
3948,0.3,Ideal,G,VVS1,61.7,55.0,4.34,4.32,2.67,71.8660403124477,5037.114978856803
3949,0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,304.6207377167243,5147.462317586085
3950,0.76,Ideal,H,VVS2,61.0,56.0,5.85,5.91,3.59,3640.771400511355,6729.107506039136
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,847.7150316600364,5404.939441287745
3952,0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1856.3187204119013,5883.111242447969
3953,0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,1002.8848299295537,5478.5043337739335
3954,0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,459.79053598624205,5221.027210072274
3955,0.5,Premium,G,VS1,62.5,60.0,5.08,5.06,3.17,1623.5640230076247,5772.763903718686
3956,1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,5580.393878880326,7648.668662116491
3957,0.31,Very Good,D,SI1,60.0,61.0,4.41,4.43,2.65,149.45093944720657,5073.897425099897
3958,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,382.2056368514832,5184.24476382918
3959,0.43,Ideal,D,SI1,62.5,55.0,4.83,4.8,3.01,1080.4697290643126,5515.286780017027
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,71.8660403124477,5037.114978856803
3961,1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,7520.0163572492975,8568.229818193846
3962,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,227.03583858196544,5110.679871342991
3963,1.01,Premium,G,SI2,62.4,58.0,6.38,6.41,3.99,5580.393878880326,7648.668662116491
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,382.2056368514832,5184.24476382918
3965,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,4882.129786667497,7317.6266459286435
3966,1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,5580.393878880326,7648.668662116491
3967,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,1623.5640230076247,5772.763903718686
3968,0.73,Ideal,D,SI1,62.4,53.0,5.82,5.79,3.62,3408.016703107078,6618.7601673098525
3969,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,1002.8848299295537,5478.5043337739335
3970,1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,5580.393878880326,7648.668662116491
3971,0.59,Very Good,F,IF,59.9,63.0,5.44,5.47,3.27,2321.8281152204536,6103.805919906534
3972,0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,-160.88865709182846,4926.76764012752
3973,1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,5813.148576284602,7759.016000845773
3974,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,3563.1865013765955,6692.325059796041
3975,0.61,Good,F,SI2,62.5,65.0,5.36,5.29,3.33,2476.9979134899722,6177.370812392723
3976,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,4726.959988397978,7244.061753442455
3977,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,149.45093944720657,5073.897425099897
3978,1.01,Fair,D,SI2,64.7,57.0,6.31,6.27,4.07,5580.393878880326,7648.668662116491
3979,1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,5580.393878880326,7648.668662116491
3980,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,5502.808979745567,7611.886215873396
3981,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,149.45093944720657,5073.897425099897
3982,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,847.7150316600364,5404.939441287745
3983,1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,5580.393878880326,7648.668662116491
3984,0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,3252.84690483756,6545.1952748236645
3985,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,459.79053598624205,5221.027210072274
3986,0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,1390.809325603348,5662.416564989404
3987,0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,149.45093944720657,5073.897425099897
3988,0.71,Ideal,H,VS1,61.8,55.0,5.72,5.77,3.55,3252.84690483756,6545.1952748236645
3989,0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1856.3187204119013,5883.111242447969
3990,0.39,Premium,J,VVS1,61.8,56.0,4.71,4.64,2.89,770.1301325252775,5368.15699504465
3991,0.31,Ideal,H,VS1,62.1,54.0,4.3,4.37,2.69,149.45093944720657,5073.897425099897
3992,0.3,Ideal,G,VVS2,60.9,57.0,4.35,4.32,2.64,71.8660403124477,5037.114978856803
3993,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,13338.88379235621,11326.91328642591
3994,0.41,Very Good,I,SI1,63.3,60.0,4.71,4.64,2.96,925.2999307947948,5441.721887530839
3995,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,7209.676760710262,8421.100033221468
3996,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,14812.99687591663,12025.779765044701
3997,2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,13261.29889322145,11290.130840182816
3998,0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,770.1301325252775,5368.15699504465
3999,0.91,Ideal,G,SI2,61.0,57.0,6.25,6.28,3.82,4804.544887532737,7280.844199685549
4000,1.01,Good,H,SI1,60.3,64.0,6.5,6.53,3.93,5580.393878880326,7648.668662116491
4001,1.09,Premium,D,SI2,61.2,60.0,6.6,6.64,4.05,6201.073071958396,7942.928232061245
4002,0.53,Ideal,D,VS2,60.2,57.0,5.24,5.26,3.16,1856.3187204119013,5883.111242447969
4003,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,7364.846558979779,8494.664925707657
4004,0.56,Ideal,D,VS1,62.6,55.0,5.25,5.29,3.3,2089.0734178161783,5993.458581177252
4005,0.59,Ideal,D,VS2,60.9,57.0,5.42,5.48,3.32,2321.8281152204536,6103.805919906534
4006,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,304.6207377167243,5147.462317586085
4007,0.9,Very Good,I,SI1,61.8,56.0,6.19,6.24,3.84,4726.959988397978,7244.061753442455
4008,1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,5657.978778015085,7685.451108359584
4009,0.72,Fair,F,SI1,64.8,55.0,5.64,5.6,3.64,3330.4318039723194,6581.977721066759
4010,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,1778.7338212771424,5846.328796204875
4011,0.32,Ideal,I,VVS1,62.0,55.3,4.39,4.42,2.73,227.03583858196544,5110.679871342991
4012,0.25,Very Good,F,VVS1,61.1,57.0,4.05,4.08,2.48,-316.05845536134643,4853.202747641331
4013,0.72,Very Good,G,IF,63.3,54.0,5.64,5.73,3.6,3330.4318039723194,6581.977721066759
4014,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,6511.412668497432,8090.05801703362
4015,1.01,Premium,I,SI1,62.8,58.0,6.4,6.34,4.0,5580.393878880326,7648.668662116491
4016,0.72,Ideal,I,VVS1,61.3,57.0,5.74,5.77,3.53,3330.4318039723194,6581.977721066759
4017,1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,9692.393533022543,9598.138313000483
4018,0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,4726.959988397978,7244.061753442455
4019,1.0,Good,F,VS2,64.0,59.0,6.29,6.25,4.03,5502.808979745567,7611.886215873396
4020,0.39,Very Good,E,SI2,59.1,56.0,4.76,4.82,2.83,770.1301325252775,5368.15699504465
4021,0.5,Ideal,F,VVS2,62.2,54.0,5.09,5.11,3.17,1623.5640230076247,5772.763903718686
4022,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,6899.337164171225,8273.970248249092
4023,0.31,Very Good,D,VVS2,60.5,56.0,4.38,4.41,2.66,149.45093944720657,5073.897425099897
4024,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,5968.31837455412,7832.580893331962
4025,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,149.45093944720657,5073.897425099897
4026,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,13338.88379235621,11326.91328642591
4027,0.3,Very Good,G,SI1,62.8,56.0,4.28,4.32,2.7,71.8660403124477,5037.114978856803
4028,0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,71.8660403124477,5037.114978856803
4029,1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,5580.393878880326,7648.668662116491
4030,0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,382.2056368514832,5184.24476382918
4031,0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,3408.016703107078,6618.7601673098525
4032,0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,3330.4318039723194,6581.977721066759
4033,0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,149.45093944720657,5073.897425099897
4034,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,9614.808633887787,9561.355866757389
4035,0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,-316.05845536134643,4853.202747641331
4036,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,847.7150316600364,5404.939441287745
4037,1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,7132.091861575503,8384.317586978374
4038,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,5502.808979745567,7611.886215873396
4039,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5657.978778015085,7685.451108359584
4040,0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,3252.84690483756,6545.1952748236645
4041,0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,925.2999307947948,5441.721887530839
4042,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,9382.05393648351,9451.008528028106
4043,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,4726.959988397978,7244.061753442455
4044,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,537.3754351210009,5257.809656315368
4045,1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,5890.733475419362,7795.798447088868
4046,0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,382.2056368514832,5184.24476382918
4047,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,6899.337164171225,8273.970248249092
4048,1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,5735.563677149844,7722.233554602679
4049,0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,227.03583858196544,5110.679871342991
4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,6123.488172823639,7906.14578581815
4051,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,3408.016703107078,6618.7601673098525
4052,1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,6278.6579710931555,7979.710678304338
4053,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,11088.921717448204,10260.222345376178
4054,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,5502.808979745567,7611.886215873396
4055,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4882.129786667497,7317.6266459286435
4056,0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,3563.1865013765955,6692.325059796041
4057,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,3330.4318039723194,6581.977721066759
4058,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,7054.506962440743,8347.535140735281
4059,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,2476.9979134899722,6177.370812392723
4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,149.45093944720657,5073.897425099897
4061,0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,1778.7338212771424,5846.328796204875
4062,0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,-471.22825363086395,4779.637855155143
4063,0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,71.8660403124477,5037.114978856803
4064,0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,4261.450593589425,7023.36707598389
4065,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,3718.3562996461133,6765.88995228223
4066,2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,14347.487481108077,11805.085087586136
4067,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,5580.393878880326,7648.668662116491
4068,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,459.79053598624205,5221.027210072274
4069,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,9382.05393648351,9451.008528028106
4070,0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,1778.7338212771424,5846.328796204875
4071,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,6976.922063305984,8310.752694492186
4072,0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,71.8660403124477,5037.114978856803
4073,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1856.3187204119013,5883.111242447969
4074,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,4804.544887532737,7280.844199685549
4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2321.8281152204536,6103.805919906534
4076,2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,13338.88379235621,11326.91328642591
4077,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,4882.129786667497,7317.6266459286435
4078,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,3951.1109970503903,6876.237291011513
4079,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,8761.374743405438,9156.748958083352
4080,0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,1313.2244264685896,5625.6341187463095
4081,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,692.5452333905187,5331.374548801557
4082,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,4959.714685802255,7354.409092171737
4083,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,7054.506962440743,8347.535140735281
4084,0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,4106.280795319907,6949.802183497701
4085,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1933.9036195466606,5919.893688691063
4086,1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,5657.978778015085,7685.451108359584
4087,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,847.7150316600364,5404.939441287745
4088,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,149.45093944720657,5073.897425099897
4089,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3330.4318039723194,6581.977721066759
4090,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,11011.336818313444,10223.439899133084
4091,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,10235.487826965858,9855.615436702143
4092,0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,1778.7338212771424,5846.328796204875
4093,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,1623.5640230076247,5772.763903718686
4094,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,3330.4318039723194,6581.977721066759
4095,0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,1313.2244264685896,5625.6341187463095
4096,1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,7054.506962440743,8347.535140735281
4097,0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,71.8660403124477,5037.114978856803
4098,0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,925.2999307947948,5441.721887530839
4099,1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,9459.638835618269,9487.7909742712
4100,0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1856.3187204119013,5883.111242447969
4101,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1933.9036195466606,5919.893688691063
4102,0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,4726.959988397978,7244.061753442455
4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,5890.733475419362,7795.798447088868
4104,1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,5657.978778015085,7685.451108359584
4105,1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,6666.5824667669485,8163.622909519809
4106,0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,4416.620391858943,7096.931968470078
4107,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1933.9036195466606,5919.893688691063
4108,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,7597.601256384055,8605.01226443694
4109,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,3175.2620057028016,6508.412828580571
4110,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,4804.544887532737,7280.844199685549
4111,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,770.1301325252775,5368.15699504465
4112,0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,925.2999307947948,5441.721887530839
4113,0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,692.5452333905187,5331.374548801557
4114,1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,6278.6579710931555,7979.710678304338
4115,0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1623.5640230076247,5772.763903718686
4116,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,-393.6433544961053,4816.420301398238
4117,1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,5502.808979745567,7611.886215873396
4118,1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,12330.280103604346,10848.741485265686
4119,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,9614.808633887787,9561.355866757389
4120,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,14114.7327837038,11694.73774885685
4121,0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,3873.526097915631,6839.454844768418
4122,1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,5502.808979745567,7611.886215873396
